,Time,0,maxes,vidID,h,m,s
627,1900-05-15 01:47:30,25.0,96.0,640596721,01,46,30
628,1900-05-15 01:47:40,25.0,96.0,640596721,01,46,40
683,1900-05-15 01:56:50,18.0,69.0,640596721,01,55,50
703,1900-05-15 02:00:10,14.0,53.0,640596721,01,59,10
720,1900-05-15 02:03:00,11.0,42.0,640596721,02,02,00
760,1900-05-15 02:09:40,14.0,53.0,640596721,02,08,40
780,1900-05-15 02:13:00,9.0,34.0,640596721,02,12,00
824,1900-05-15 02:20:20,12.0,46.0,640596721,02,19,20
825,1900-05-15 02:20:30,12.0,46.0,640596721,02,19,30
12,1900-05-17 00:03:00,3.0,7.0,641553204,00,02,00
79,1900-05-17 00:14:10,27.0,65.0,641553204,00,13,10
80,1900-05-17 00:14:20,27.0,65.0,641553204,00,13,20
109,1900-05-17 00:19:10,41.0,100.0,641553204,00,18,10
137,1900-05-17 00:23:50,14.0,34.0,641553204,00,22,50
170,1900-05-17 00:29:20,41.0,100.0,641553204,00,28,20
171,1900-05-17 00:29:30,41.0,100.0,641553204,00,28,30
206,1900-05-17 00:35:20,15.0,36.0,641553204,00,34,20
207,1900-05-17 00:35:30,15.0,36.0,641553204,00,34,30
208,1900-05-17 00:35:40,15.0,36.0,641553204,00,34,40
210,1900-05-17 00:36:00,15.0,36.0,641553204,00,35,00
267,1900-05-17 00:45:30,29.0,70.0,641553204,00,44,30
288,1900-05-17 00:49:00,24.0,58.0,641553204,00,48,00
324,1900-05-17 00:55:00,9.0,21.0,641553204,00,54,00
325,1900-05-17 00:55:10,9.0,21.0,641553204,00,54,10
328,1900-05-17 00:55:40,9.0,21.0,641553204,00,54,40
342,1900-05-17 00:58:00,9.0,21.0,641553204,00,57,00
343,1900-05-17 00:58:10,9.0,21.0,641553204,00,57,10
363,1900-05-17 01:01:30,6.0,14.0,641553204,01,00,30
364,1900-05-17 01:01:40,6.0,14.0,641553204,01,00,40
365,1900-05-17 01:01:50,6.0,14.0,641553204,01,00,50
366,1900-05-17 01:02:00,6.0,14.0,641553204,01,01,00
394,1900-05-17 01:06:40,9.0,21.0,641553204,01,05,40
431,1900-05-17 01:12:50,33.0,80.0,641553204,01,11,50
489,1900-05-17 01:22:30,24.0,58.0,641553204,01,21,30
544,1900-05-17 01:31:40,7.0,17.0,641553204,01,30,40
570,1900-05-17 01:36:00,11.0,26.0,641553204,01,35,00
571,1900-05-17 01:36:10,11.0,26.0,641553204,01,35,10
572,1900-05-17 01:36:20,11.0,26.0,641553204,01,35,20
602,1900-05-17 01:41:20,17.0,41.0,641553204,01,40,20
621,1900-05-17 01:44:30,22.0,53.0,641553204,01,43,30
647,1900-05-17 01:48:50,13.0,31.0,641553204,01,47,50
681,1900-05-17 01:54:30,15.0,36.0,641553204,01,53,30
699,1900-05-17 01:57:30,23.0,56.0,641553204,01,56,30
700,1900-05-17 01:57:40,23.0,56.0,641553204,01,56,40
701,1900-05-17 01:57:50,23.0,56.0,641553204,01,56,50
702,1900-05-17 01:58:00,23.0,56.0,641553204,01,57,00
738,1900-05-17 02:04:00,12.0,29.0,641553204,02,03,00
